시도교육청코드,표준학교코드,학교명,소재지명
S10,9010537,김해수남고등학교,경상남도
S10,9091019,김해신명초등학교,경상남도
S10,9091020,김해신안초등학교,경상남도
S10,9010042,김해여자고등학교,경상남도
S10,9091069,김해여자중학교,경상남도
S10,9010321,김해영운고등학교,경상남도
S10,9010322,김해외국어고등학교,경상남도
S10,9091021,김해외동초등학교,경상남도
S10,9091225,김해율산초등학교,경상남도
S10,9010431,김해율하고등학교,경상남도
S10,9010536,김해은혜학교,경상남도
S10,9010462,김해임호고등학교,경상남도
S10,9010430,김해제일고등학교,경상남도
S10,9010087,김해중앙여자고등학교,경상남도
S10,9091088,김해중앙여자중학교,경상남도
S10,9091070,김해중학교,경상남도
S10,9010241,김해한일여자고등학교,경상남도
S10,9091022,김해합성초등학교,경상남도
S10,9091023,김해활천초등학교,경상남도
S10,9171045,꽃내중학교,경상남도
S10,9121006,낙서초등학교,경상남도
S10,9051014,남강초등학교,경상남도
S10,9171006,남명초등학교,경상남도
S10,9022121,남산중학교,경상남도
S10,9121007,남산초등학교,경상남도
S10,9211008,남상초등학교,경상남도
S10,9081036,남양중학교,경상남도
S10,9081009,남양초등학교,경상남도
S10,9022021,남양초등학교,경상남도
S10,9022022,남정초등학교,경상남도
S10,9221059,남정초등학교,경상남도
S10,9010088,남지고등학교,경상남도
S10,9141028,남지여자중학교,경상남도
S10,9141029,남지중학교,경상남도
S10,9141010,남지초등학교,경상남도
S10,9071006,남포초등학교,경상남도
S10,9211009,남하초등학교,경상남도
S10,9010089,남해고등학교,경상남도
S10,9010672,남해보물섬고등학교,경상남도
S10,9171021,남해여자중학교,경상남도
S10,9010132,남해정보산업고등학교,경상남도
S10,9010229,남해제일고등학교,경상남도
S10,9171022,남해중학교,경상남도
S10,9171007,남해초등학교,경상남도
S10,9010090,남해해성고등학교,경상남도
S10,9111125,내곡초등학교,경상남도
S10,9091071,내덕중학교,경상남도
S10,9091072,내동중학교,경상남도
S10,9051015,내동초등학교,경상남도
S10,9022023,내동초등학교,경상남도
S10,9022122,내서중학교,경상남도
S10,9022024,내서초등학교,경상남도
S10,9181009,노량초등학교,경상남도
S10,9081010,노산초등학교,경상남도
S10,9091073,능동중학교,경상남도
S10,9091024,능동초등학교,경상남도
S10,9111012,능포초등학교,경상남도
S10,9191007,단계초등학교,경상남도
S10,9010135,단성고등학교,경상남도
S10,9191020,단성중학교,경상남도
S10,9191008,단성초등학교,경상남도
S10,9091025,대감초등학교,경상남도
S10,9010044,대곡고등학교,경상남도
S10,9051051,대곡중학교,경상남도
S10,9051016,대곡초등학교,경상남도
S10,9091026,대동초등학교,경상남도
S10,9022123,대방중학교,경상남도
S10,9081011,대방초등학교,경상남도
S10,9022025,대방초등학교,경상남도
S10,9221031,대병중학교,경상남도
S10,9221008,대병초등학교,경상남도
S10,9131029,대산중학교,경상남도
S10,9022026,대산초등학교,경상남도
S10,9131008,대산초등학교,경상남도
S10,9010398,대성일고등학교,경상남도
S10,9141030,대성중학교,경상남도
S10,9161008,대성초등학교,경상남도
S10,9081013,대성초등학교,경상남도
S10,9010091,대아고등학교,경상남도
S10,9051052,대아중학교,경상남도
S10,9022027,대암초등학교,경상남도
S10,9022028,대야초등학교,경상남도
S10,9221009,대양초등학교,경상남도
S10,9111042,대우초등학교,경상남도
S10,9151004,대운초등학교,경상남도
S10,9022029,대원초등학교,경상남도
S10,9121008,대의초등학교,경상남도
S10,9091027,대중초등학교,경상남도
S10,9141011,대지초등학교,경상남도
S10,9091028,대진초등학교,경상남도
S10,9091177,대청중학교,경상남도
S10,9091029,대청초등학교,경상남도
S10,9141012,대합초등학교,경상남도
S10,9161009,대흥초등학교,경상남도
S10,9151005,덕계초등학교,경상남도
S10,9010045,덕산고등학교,경상남도
S10,9191021,덕산중학교,경상남도
S10,9191009,덕산초등학교,경상남도
S10,9022030,덕산초등학교,경상남도
S10,9091030,덕정초등학교,경상남도
S10,9022124,도계중학교,경상남도
S10,9022031,도계초등학교,경상남도
S10,9051017,도동초등학교,경상남도
S10,9171008,도마초등학교,경상남도
S10,9071038,도산중학교,경상남도
S10,9191010,도산초등학교,경상남도
S10,9071007,도산초등학교,경상남도
S10,9022032,도천초등학교,경상남도
S10,9141013,도천초등학교,경상남도
S10,9161010,동광초등학교,경상남도
S10,9101035,동국대학교사범대학부속홍제중학교,경상남도
S10,9101036,동명중학교,경상남도
S10,9111047,동부중학교,경상남도
S10,9111013,동부초등학교,경상남도
S10,9022033,동부초등학교,경상남도
S10,9111014,동부초등학교율포분교장,경상남도
S10,9151007,동산초등학교,경상남도
S10,9022034,동산초등학교,경상남도
S10,9081014,동성초등학교,경상남도
S10,9010463,동원고등학교,경상남도
S10,9071087,동원중학교,경상남도
S10,9022125,동진여자중학교,경상남도
S10,9022126,동진중학교,경상남도
S10,9051018,동진초등학교,경상남도
S10,9141014,동포초등학교,경상남도
S10,9161028,동해중학교,경상남도
S10,9161011,동해초등학교,경상남도
S10,9071008,두룡초등학교,경상남도
S10,9111057,둔덕중학교,경상남도
S10,9211010,마리초등학교,경상남도
S10,9010046,마산가포고등학교,경상남도
S10,9010047,마산고등학교,경상남도
S10,9010191,마산고등학교부설방송통신고등학교,경상남도
S10,9022486,마산고운초등학교,경상남도
S10,9010165,마산공업고등학교,경상남도
S10,9010048,마산구암고등학교,경상남도
S10,9010296,마산내서여자고등학교,경상남도
S10,9022127,마산동중학교,경상남도
S10,9010237,마산무학여자고등학교,경상남도
S10,9022128,마산무학여자중학교,경상남도
S10,9010242,마산삼진고등학교,경상남도
S10,9022129,마산삼진중학교,경상남도
S10,9022130,마산서중학교,경상남도
S10,9022388,마산신월초등학교,경상남도
S10,9010049,마산여자고등학교,경상남도
S10,9022131,마산여자중학교,경상남도
S10,9010273,마산용마고등학교,경상남도
S10,9022132,마산의신여자중학교,경상남도
S10,9010092,마산제일고등학교,경상남도
S10,9010093,마산제일여자고등학교,경상남도
S10,9022133,마산제일여자중학교,경상남도
S10,9010094,마산중앙고등학교,경상남도
S10,9022134,마산중앙중학교,경상남도
S10,9022391,마산중앙초등학교,경상남도
S10,9022135,마산중학교,경상남도
S10,9161012,마암초등학교,경상남도
S10,9111015,마전초등학교,경상남도
S10,9201018,마천중학교,경상남도
S10,9201006,마천초등학교,경상남도
S10,9051019,망경초등학교,경상남도
S10,9022136,명곡여자중학교,경상남도
S10,9022035,명곡초등학교,경상남도
S10,9010267,명덕고등학교,경상남도
S10,9141015,명덕초등학교,경상남도
S10,9022036,명도초등학교,경상남도
S10,9111016,명사초등학교,경상남도
S10,9022137,명서중학교,경상남도
S10,9022038,명서초등학교,경상남도
S10,9051053,명석중학교,경상남도
S10,9051129,명석초등학교,경상남도
S10,9010050,명신고등학교,경상남도
S10,9221032,묘산중학교,경상남도
S10,9221011,묘산초등학교,경상남도
S10,9022420,무동초등학교,경상남도
S10,9101028,무안중학교,경상남도
S10,9101005,무안초등학교,경상남도
S10,9051140,무지개초등학교,경상남도
S10,9022039,무학초등학교,경상남도
S10,9181010,묵계초등학교,경상남도
S10,9181019,묵계초등학교청암분교장,경상남도
S10,9051054,문산중학교,경상남도
S10,9051020,문산초등학교,경상남도
S10,9081015,문선초등학교,경상남도
S10,9131009,문암초등학교,경상남도
S10,9010333,물금고등학교,경상남도
S10,9151049,물금동아중학교,경상남도
S10,9151141,물금중학교,경상남도
S10,9151008,물금초등학교,경상남도
S10,9101076,미리벌중학교,경상남도
S10,9101006,미리벌초등학교,경상남도
S10,9171024,미조중학교,경상남도
S10,9171009,미조초등학교,경상남도
S10,9051021,미천초등학교,경상남도
S10,9010095,밀성고등학교,경상남도
S10,9101037,밀성여자중학교,경상남도
S10,9010329,밀성제일고등학교,경상남도
S10,9101038,밀성중학교,경상남도
S10,9101007,밀성초등학교,경상남도
S10,9010051,밀양고등학교,경상남도
S10,9101039,밀양동강중학교,경상남도
S10,9010244,밀양동명고등학교,경상남도
S10,9010695,밀양아리솔학교,경상남도
S10,9010052,밀양여자고등학교,경상남도
S10,9101029,밀양여자중학교,경상남도
S10,9010538,밀양영화고등학교,경상남도
S10,9101030,밀양중학교,경상남도
S10,9101008,밀양초등학교,경상남도
S10,9101009,밀주초등학교,경상남도
S10,9022040,반동초등학교,경상남도
S10,9022138,반림중학교,경상남도
S10,9051055,반성중학교,경상남도
S10,9051022,반성초등학교,경상남도
S10,9022139,반송여자중학교,경상남도
S10,9022140,반송중학교,경상남도
S10,9022041,반송초등학교,경상남도
S10,9161013,방산초등학교,경상남도
S10,9051023,배영초등학교,경상남도
S10,9151037,백동초등학교,경상남도
S10,9201007,백전초등학교,경상남도
S10,9010433,범어고등학교,경상남도
S10,9151038,범어중학교,경상남도
S10,9151009,범어초등학교,경상남도
S10,9131010,법수초등학교,경상남도
S10,9071009,벽방초등학교,경상남도
S10,9201008,병곡초등학교,경상남도
S10,9010096,보광고등학교,경상남도
S10,9151050,보광중학교,경상남도
S10,9022042,봉강초등학교,경상남도
S10,9022141,봉곡중학교,경상남도
S10,9051024,봉곡초등학교,경상남도
S10,9022043,봉덕초등학교,경상남도
S10,9051025,봉래초등학교,경상남도
S10,9022142,봉림중학교,경상남도
S10,9022044,봉림초등학교,경상남도
S10,9091074,봉명중학교,경상남도
S10,9091031,봉명초등학교,경상남도
S10,9221012,봉산초등학교,경상남도
S10,9051026,봉원초등학교,경상남도
S10,9141025,부곡중학교,경상남도
S10,9141016,부곡초등학교,경상남도
S10,9141017,부곡초등학교학포분교장,경상남도
S10,9121010,부림초등학교,경상남도
S10,9121040,부림초등학교봉수분교장,경상남도
S10,9101011,부북초등학교,경상남도
S10,9022045,북면초등학교,경상남도
S10,9022046,북면초등학교승산분교장,경상남도
S10,9211011,북상초등학교,경상남도
S10,9022047,북성초등학교,경상남도
S10,9151010,북정초등학교,경상남도
S10,9181011,북천초등학교,경상남도
S10,9091075,분성중학교,경상남도
S10,9091032,분성초등학교,경상남도
S10,9081016,사남초등학교,경상남도
S10,9111017,사등초등학교,경상남도
S10,9071039,사량중학교,경상남도
S10,9071010,사량초등학교,경상남도
S10,9051027,사봉초등학교,경상남도
S10,9010097,사천고등학교,경상남도
S10,9010306,사천여자고등학교,경상남도
S10,9081037,사천여자중학교,경상남도
S10,9081031,사천중학교,경상남도
S10,9081017,사천초등학교,경상남도
S10,9022143,사파중학교,경상남도
S10,9022048,사파초등학교,경상남도
S10,9101012,사포초등학교,경상남도
S10,9022049,사화초등학교,경상남도
S10,9101013,산내남명초등학교,경상남도
S10,9101014,산내초등학교,경상남도
S10,9101015,산동초등학교,경상남도
S10,9071040,산양중학교,경상남도
S10,9071014,산양초등학교,경상남도
S10,9071015,산양초등학교곤리분교장,경상남도
S10,9071016,산양초등학교풍화분교장,경상남도
S10,9101016,산외초등학교,경상남도
S10,9131011,산인초등학교,경상남도
S10,9010138,산청고등학교,경상남도
S10,9191022,산청중학교,경상남도
S10,9191011,산청초등학교,경상남도
S10,9022050,산호초등학교,경상남도
S10,9010053,삼가고등학교,경상남도
S10,9221025,삼가중학교,경상남도
S10,9221013,삼가초등학교,경상남도
S10,9022144,삼계중학교,경상남도
S10,9091033,삼계초등학교,경상남도
S10,9022051,삼계초등학교,경상남도
S10,9171010,삼동초등학교,경상남도
S10,9010098,삼랑진고등학교,경상남도
S10,9101040,삼랑진중학교,경상남도
S10,9101017,삼랑진초등학교,경상남도
S10,9111018,삼룡초등학교,경상남도
S10,9091034,삼문초등학교,경상남도
S10,9091035,삼방초등학교,경상남도
S10,9161014,삼산초등학교,경상남도
S10,9151039,삼성중학교,경상남도
S10,9081018,삼성초등학교,경상남도
S10,9151011,삼성초등학교,경상남도
S10,9191012,삼장초등학교,경상남도
S10,9022145,삼정자중학교,경상남도
S10,9022052,삼정자초등학교,경상남도
S10,9091076,삼정중학교,경상남도
S10,9010099,삼천포고등학교,경상남도
S10,9010139,삼천포공업고등학교,경상남도
S10,9010247,삼천포여자고등학교,경상남도
S10,9081038,삼천포여자중학교,경상남도
S10,9081032,삼천포제일중학교,경상남도
S10,9010054,삼천포중앙고등학교,경상남도
S10,9081033,삼천포중앙여자중학교,경상남도
S10,9081039,삼천포중학교,경상남도
S10,9081019,삼천포초등학교,경상남도
S10,9081021,삼천포초등학교신수도분교장,경상남도
S10,9010100,삼현여자고등학교,경상남도
S10,9051056,삼현여자중학교,경상남도
S10,9151012,삽량초등학교,경상남도
S10,9101018,상남초등학교,경상남도
S10,9022053,상남초등학교,경상남도
S10,9101019,상동초등학교,경상남도
S10,9161015,상리초등학교,경상남도
S10,9151013,상북초등학교,경상남도
S10,9022054,상북초등학교,경상남도
S10,9022055,상일초등학교,경상남도
S10,9171026,상주중학교,경상남도
S10,9171011,상주초등학교,경상남도
S10,9211030,샛별중학교,경상남도
S10,9211020,샛별초등학교,경상남도
S10,9091077,생림중학교,경상남도
S10,9091036,생림초등학교,경상남도
S10,9191013,생비량초등학교,경상남도
S10,9191014,생초초등학교,경상남도
S10,9151014,서남초등학교,경상남도
S10,9010305,서상고등학교,경상남도
S10,9201019,서상중학교,경상남도
S10,9201009,서상초등학교,경상남도
S10,9051134,서진초등학교,경상남도
S10,9010347,서창고등학교,경상남도
S10,9151040,서창중학교,경상남도
S10,9151015,서창초등학교,경상남도
S10,9081034,서포중학교,경상남도
S10,9081022,서포초등학교,경상남도
S10,9201010,서하초등학교,경상남도
S10,9022146,석동중학교,경상남도
S10,9022056,석동초등학교,경상남도
S10,9091037,석봉초등학교,경상남도
S10,9151118,석산초등학교,경상남도
S10,9022057,석전초등학교,경상남도
S10,9010172,선명여자고등학교,경상남도
S10,9051144,선인국제중학교,경상남도
S10,9051028,선학초등학교,경상남도
S10,9171025,설천중학교,경상남도
S10,9171012,설천초등학교,경상남도
S10,9171014,성명초등학교,경상남도
S10,9141031,성산중학교,경상남도
S10,9151016,성산초등학교,경상남도
S10,9022058,성주초등학교,경상남도
S10,9010101,성지여자고등학교,경상남도
S10,9022147,성지여자중학교,경상남도
S10,9111048,성포중학교,경상남도
S10,9022059,성호초등학교,경상남도
S10,9010102,세종고등학교,경상남도
S10,9101041,세종중학교,경상남도
S10,9161056,소가야중학교,경상남도
S10,9022060,소답초등학교,경상남도
S10,9151017,소토초등학교,경상남도
S10,9111019,송정초등학교,경상남도
S10,9101020,송진초등학교,경상남도
S10,9051029,수곡초등학교,경상남도
S10,9091210,수남중학교,경상남도
S10,9091038,수남초등학교,경상남도
S10,9201020,수동중학교,경상남도
S10,9201011,수동초등학교,경상남도
S10,9101021,수산초등학교,경상남도
S10,9081024,수양초등학교,경상남도
S10,9111049,수월중학교,경상남도
S10,9111020,수월초등학교,경상남도
S10,9051030,수정초등학교,경상남도
S10,9111021,숭덕초등학교,경상남도
S10,9101022,숭진초등학교,경상남도
S10,9151018,신기초등학교,경상남도
S10,9010056,신등고등학교,경상남도
S10,9191025,신등중학교,경상남도
S10,9022061,신등초등학교,경상남도
S10,9151019,신명초등학교,경상남도
S10,9010223,신반정보고등학교,경상남도
S10,9121018,신반중학교,경상남도
S10,9022062,신방초등학교,경상남도
S10,9191015,신안초등학교,경상남도
S10,9051031,신안초등학교,경상남도
S10,9151020,신양초등학교,경상남도
S10,9091078,신어중학교,경상남도
S10,9091039,신어초등학교,경상남도
S10,9211012,신원초등학교,경상남도
S10,9022148,신월중학교,경상남도
S10,9151041,신주중학교,경상남도
S10,9151123,신주초등학교,경상남도
S10,9051032,신진초등학교,경상남도
S10,9141032,신창여자중학교,경상남도
S10,9191016,신천초등학교,경상남도
S10,9111050,신현중학교,경상남도
S10,9111023,신현초등학교,경상남도
S10,9181012,쌍계초등학교,경상남도
S10,9221015,쌍백초등학교,경상남도
S10,9221016,쌍책초등학교,경상남도
S10,9131012,아라초등학교,경상남도
S10,9010350,아림고등학교,경상남도
S10,9211013,아림초등학교,경상남도
S10,9111024,아주초등학교,경상남도
S10,9181025,악양중학교,경상남도
S10,9181013,악양초등학교,경상남도
S10,9022063,안계초등학교,경상남도
S10,9022149,안골포중학교,경상남도
S10,9022064,안골포초등학교,경상남도
S10,9022150,안남중학교,경상남도
S10,9022065,안남초등학교,경상남도
S10,9091041,안명초등학교,경상남도
S10,9022151,안민중학교,경상남도
S10,9022066,안민초등학교,경상남도
S10,9010233,안의고등학교,경상남도
S10,9201023,안의중학교,경상남도
S10,9201012,안의초등학교,경상남도
S10,9022067,안청초등학교,경상남도
S10,9010057,야로고등학교,경상남도
S10,9221027,야로중학교,경상남도
S10,9221017,야로초등학교,경상남도
S10,9022152,양곡중학교,경상남도
S10,9022068,양곡초등학교,경상남도
S10,9022153,양덕여자중학교,경상남도
S10,9022154,양덕중학교,경상남도
S10,9022069,양덕초등학교,경상남도
S10,9181014,양보초등학교,경상남도
S10,9010058,양산고등학교,경상남도
S10,9010283,양산남부고등학교,경상남도
S10,9010300,양산여자고등학교,경상남도
S10,9151051,양산여자중학교,경상남도
S10,9010299,양산제일고등학교,경상남도
S10,9151042,양산중앙중학교,경상남도
S10,9151043,양산중학교,경상남도
S10,9151021,양산초등학교,경상남도
S10,9010434,양산희망학교,경상남도
S10,9151044,양주중학교,경상남도
S10,9151022,양주초등학교,경상남도
S10,9111025,양지초등학교,경상남도
S10,9151023,어곡초등학교,경상남도
S10,9091042,어방초등학교,경상남도
S10,9010432,연초고등학교,경상남도
S10,9111051,연초중학교,경상남도
S10,9111026,연초초등학교,경상남도
S10,9010060,영산고등학교,경상남도
S10,9141026,영산중학교,경상남도
S10,9141018,영산초등학교,경상남도
S10,9161016,영오초등학교,경상남도
S10,9091079,영운중학교,경상남도
S10,9091043,영운초등학교,경상남도
S10,9221018,영전초등학교,경상남도
S10,9161030,영천중학교,경상남도
S10,9151024,영천초등학교,경상남도
S10,9161017,영현초등학교,경상남도
S10,9131013,예곡초등학교,경상남도
S10,9101023,예림초등학교,경상남도
S10,9051033,예하초등학교,경상남도
S10,9111027,오량초등학교,경상남도
S10,9151025,오봉초등학교,경상남도
S10,9191017,오부초등학교,경상남도
S10,9111028,오비초등학교,경상남도
S10,9010061,옥종고등학교,경상남도
S10,9181027,옥종중학교,경상남도
S10,9181015,옥종초등학교,경상남도
S10,9111052,옥포성지중학교,경상남도
S10,9111053,옥포중학교,경상남도
S10,9111029,옥포초등학교,경상남도
S10,9022070,온천초등학교,경상남도
S10,9022071,완월초등학교,경상남도
S10,9111030,외간초등학교,경상남도
S10,9022072,외동초등학교,경상남도
S10,9131014,외암초등학교,경상남도
S10,9111058,외포중학교,경상남도
S10,9111031,외포초등학교,경상남도
S10,9071041,욕지중학교,경상남도
S10,9010106,용남고등학교,경상남도
S10,9081040,용남중학교,경상남도
S10,9022073,용남초등학교,경상남도
S10,9071019,용남초등학교,경상남도
S10,9121011,용덕초등학교,경상남도
S10,9022074,용마초등학교,경상남도
S10,9091044,용산초등학교,경상남도
S10,9081026,용산초등학교,경상남도
S10,9151026,용연초등학교,경상남도
S10,9022155,용원중학교,경상남도
S10,9022075,용원초등학교,경상남도
S10,9221019,용주초등학교,경상남도
S10,9022076,용지초등학교,경상남도
S10,9081027,용현초등학교,경상남도
S10,9022077,용호초등학교,경상남도
S10,9022078,우산초등학교,경상남도
S10,9091045,우암초등학교,경상남도
S10,9022079,우암초등학교,경상남도
S10,9022156,웅남중학교,경상남도
S10,9022080,웅남초등학교,경상남도
S10,9022157,웅동중학교,경상남도
S10,9022081,웅동초등학교,경상남도
S10,9010221,웅상고등학교,경상남도
S10,9151045,웅상여자중학교,경상남도
S10,9151046,웅상중학교,경상남도
S10,9151027,웅상초등학교,경상남도
S10,9211027,웅양중학교,경상남도
S10,9211014,웅양초등학교,경상남도
S10,9010464,웅천고등학교,경상남도
S10,9022485,웅천중학교,경상남도
S10,9022082,웅천초등학교,경상남도
S10,9151047,원동중학교,경상남도
S10,9151028,원동초등학교,경상남도
S10,9151029,원동초등학교이천분교장,경상남도
S10,9071020,원량초등학교,경상남도
S10,9071023,원량초등학교연화분교장,경상남도
S10,9071024,원평초등학교,경상남도
S10,9091080,월산중학교,경상남도
S10,9091061,월산초등학교,경상남도
S10,9022085,월성초등학교,경상남도
S10,9022086,월영초등학교,경상남도
S10,9211015,월천초등학교,경상남도
S10,9131015,월촌초등학교,경상남도
S10,9022087,월포초등학교,경상남도
S10,9201013,위림초등학교,경상남도
S10,9201014,위성초등학교,경상남도
S10,9211016,위천초등학교,경상남도
S10,9121012,유곡초등학교,경상남도
S10,9201015,유림초등학교,경상남도
S10,9022088,유목초등학교,경상남도
S10,9141019,유어초등학교,경상남도
S10,9071026,유영초등학교,경상남도
S10,9131016,유원초등학교,경상남도
S10,9161018,율천초등학교,경상남도
S10,9091081,율하중학교,경상남도
S10,9091046,율하초등학교,경상남도
S10,9051161,은하수초등학교,경상남도
S10,9010222,의령고등학교,경상남도
S10,9010108,의령여자고등학교,경상남도
S10,9121020,의령여자중학교,경상남도
S10,9010691,의령은광학교,경상남도
S10,9121019,의령중학교,경상남도
S10,9121013,의령초등학교,경상남도
S10,9022479,의창초등학교,경상남도
S10,9171027,이동중학교,경상남도
S10,9171015,이동초등학교,경상남도
S10,9051036,이반성초등학교,경상남도
S10,9141020,이방초등학교,경상남도
S10,9091047,이북초등학교,경상남도
S10,9091048,이작초등학교,경상남도
S10,9071027,인평초등학교,경상남도
S10,9022089,일동초등학교,경상남도
S10,9111032,일운초등학교,경상남도
S10,9091082,임호중학교,경상남도
S10,9091049,임호초등학교,경상남도
S10,9022090,자여초등학교,경상남도
S10,9022091,자은초등학교,경상남도
S10,9141021,장마초등학교,경상남도
S10,9111059,장목중학교,경상남도
S10,9111033,장목초등학교,경상남도
S10,9022092,장복초등학교,경상남도
S10,9111034,장승포초등학교,경상남도
S10,9010260,장유고등학교,경상남도
S10,9091089,장유중학교,경상남도
S10,9091050,장유초등학교,경상남도
S10,9051037,장재초등학교,경상남도
S10,9141022,장천초등학교,경상남도
S10,9022093,장천초등학교,경상남도
S10,9111035,장평초등학교,경상남도
S10,9181016,적량초등학교,경상남도
S10,9221020,적중초등학교,경상남도
S10,9022094,전안초등학교,경상남도
S10,9121021,정곡중학교,경상남도
S10,9121014,정곡초등학교,경상남도
S10,9081028,정동초등학교,경상남도
S10,9051038,정촌초등학교,경상남도
S10,9111036,제산초등학교,경상남도
S10,9071088,제석초등학교,경상남도
S10,9022095,제황초등학교,경상남도
S10,9151030,좌삼초등학교,경상남도
S10,9211017,주상초등학교,경상남도
S10,9091052,주석초등학교,경상남도
S10,9051039,주약초등학교,경상남도
S10,9091053,주촌초등학교,경상남도
S10,9071028,죽림초등학교,경상남도
S10,9111037,중곡초등학교,경상남도
S10,9022096,중동초등학교,경상남도
S10,9022097,중리초등학교,경상남도
S10,9151031,중부초등학교,경상남도
S10,9131017,중앙초등학교,경상남도
S10,9151124,증산초등학교,경상남도
S10,9201016,지곡초등학교,경상남도
S10,9010298,지리산고등학교,경상남도
S10,9010517,지리산중학교,경상남도
S10,9111054,지세포중학교,경상남도
S10,9051057,지수중학교,경상남도
S10,9051041,지수초등학교,경상남도
S10,9121022,지정중학교,경상남도
S10,9121015,지정초등학교,경상남도
S10,9171016,지족초등학교,경상남도
S10,9010231,진교고등학교,경상남도
S10,9181029,진교중학교,경상남도
S10,9181017,진교초등학교,경상남도
S10,9071029,진남초등학교,경상남도
S10,9022098,진동초등학교,경상남도
S10,9091090,진례중학교,경상남도
S10,9091054,진례초등학교,경상남도
S10,9051058,진명여자중학교,경상남도
S10,9111038,진목초등학교,경상남도
S10,9010062,진서고등학교,경상남도
S10,9051059,진서중학교,경상남도
S10,9051042,진성초등학교,경상남도
S10,9010063,진양고등학교,경상남도
S10,9010227,진영고등학교,경상남도
S10,9091055,진영금병초등학교,경상남도
S10,9091056,진영대창초등학교,경상남도
S10,9091057,진영대흥초등학교,경상남도
S10,9091233,진영장등중학교,경상남도
S10,9091232,진영장등초등학교,경상남도
S10,9010226,진영제일고등학교,경상남도
S10,9091208,진영중앙초등학교,경상남도
S10,9091084,진영중학교,경상남도
S10,9022158,진전중학교,경상남도
S10,9022099,진전초등학교,경상남도
S10,9181018,진정초등학교,경상남도
S10,9010064,진주고등학교,경상남도
S10,9010192,진주고등학교부설방송통신고등학교,경상남도
S10,7006350,진주교육대학교부설초등학교,경상남도
S10,9010147,진주기계공업고등학교,경상남도
S10,9051060,진주남중학교,경상남도
S10,9010109,진주동명고등학교,경상남도
S10,9051061,진주동명중학교,경상남도
S10,9051062,진주동중학교,경상남도
S10,9051063,진주봉원중학교,경상남도
S10,9010065,진주여자고등학교,경상남도
S10,9051064,진주여자중학교,경상남도
S10,9010177,진주외국어고등학교,경상남도
S10,9010110,진주제일여자고등학교,경상남도
S10,9051065,진주제일중학교,경상남도
S10,9010279,진주중앙고등학교,경상남도
S10,9051066,진주중앙중학교,경상남도
S10,9051067,진주중학교,경상남도
S10,9051137,진주중학교부설방송통신중학교,경상남도
S10,9051124,진주초등학교,경상남도
S10,9010201,진주혜광학교,경상남도
S10,9010066,진해고등학교,경상남도
S10,9022390,진해남산초등학교,경상남도
S10,9022159,진해남중학교,경상남도
S10,9022447,진해냉천중학교,경상남도
S10,9022441,진해냉천초등학교,경상남도
S10,9010265,진해세화여자고등학교,경상남도
S10,9022467,진해신항중학교,경상남도
S10,9022445,진해신항초등학교,경상남도
S10,9010067,진해여자고등학교,경상남도
S10,9022160,진해여자중학교,경상남도
S10,9010320,진해용원고등학교,경상남도
S10,9010252,진해중앙고등학교,경상남도
S10,9022392,진해중앙초등학교,경상남도
S10,9022161,진해중학교,경상남도
S10,9051043,집현초등학교,경상남도
S10,9191018,차황초등학교,경상남도
S10,9211018,창남초등학교,경상남도
S10,9010111,창녕고등학교,경상남도
S10,9010180,창녕공업고등학교,경상남도
S10,9010253,창녕대성고등학교,경상남도
S10,9141023,창녕성산초등학교,경상남도
S10,9010570,창녕슈퍼텍고등학교,경상남도
S10,9010254,창녕여자고등학교,경상남도
S10,9141033,창녕여자중학교,경상남도
S10,9010330,창녕옥야고등학교,경상남도
S10,9141034,창녕옥야중학교,경상남도
S10,9141027,창녕중학교,경상남도
S10,9141024,창녕초등학교,경상남도
S10,9022162,창덕중학교,경상남도
S10,9211019,창동초등학교,경상남도
S10,9022163,창북중학교,경상남도
S10,9010255,창선고등학교,경상남도
S10,9171028,창선중학교,경상남도
S10,9171017,창선초등학교,경상남도
S10,9010112,창신고등학교,경상남도
S10,9022164,창신중학교,경상남도
S10,9010113,창원경일고등학교,경상남도
S10,9010297,창원경일여자고등학교,경상남도
S10,9010114,창원고등학교,경상남도
S10,9010183,창원공업고등학교,경상남도
S10,9010429,창원과학고등학교,경상남도
S10,9010151,창원기계공업고등학교,경상남도
S10,9010115,창원남고등학교,경상남도
S10,9010068,창원남산고등학교,경상남도
S10,9022389,창원남산초등학교,경상남도
S10,9022165,창원남중학교,경상남도
S10,9010116,창원대산고등학교,경상남도
S10,9022166,창원대산중학교,경상남도
S10,9010309,창원대암고등학교,경상남도
S10,9010503,창원동백학교,경상남도
S10,9022167,창원동중학교,경상남도
S10,9010293,창원명곡고등학교,경상남도
S10,9010069,창원명지여자고등학교,경상남도
S10,9010117,창원문성고등학교,경상남도
S10,9010277,창원봉림고등학교,경상남도
S10,9010261,창원사파고등학교,경상남도
S10,9022168,창원상남중학교,경상남도
S10,9022100,창원상남초등학교,경상남도
S10,9010405,창원성민여자고등학교,경상남도
S10,9010278,창원신월고등학교,경상남도
S10,9022387,창원신월초등학교,경상남도
S10,9010070,창원여자고등학교,경상남도
S10,9022169,창원여자중학교,경상남도
S10,9010569,창원예술학교,경상남도
S10,9010262,창원용호고등학교,경상남도
S10,9010071,창원중앙고등학교,경상남도
S10,9010072,창원중앙여자고등학교,경상남도
S10,9022170,창원중앙중학교,경상남도
S10,9022171,창원중학교,경상남도
